date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2012-12-01 12:00:00,3,-0,0.2,2.9,1,1,78,06:39 PM,10:29 AM,08:35 AM,04:02 PM,2,-0,2,-0,11,100,99,0.0,1011,2,0,217,7
2012-12-02 00:00:00,-0,-6,0.3,7.6,1,1,71,07:45 PM,11:01 AM,08:37 AM,04:01 PM,0,-1,1,-1,9,100,97,0.0,1013,-0,0,302,6
2012-12-02 12:00:00,-0,-6,0.3,7.6,1,1,71,07:45 PM,11:01 AM,08:37 AM,04:01 PM,-3,-5,-2,-5,12,36,95,0.0,1017,-3,2,317,7
2012-12-03 00:00:00,-4,-7,0.0,7.6,1,1,64,08:54 PM,11:27 AM,08:38 AM,04:00 PM,-6,-7,-6,-7,8,37,97,0.0,1021,-6,2,7,4
2012-12-03 12:00:00,-4,-7,0.0,7.6,1,2,64,08:54 PM,11:27 AM,08:38 AM,04:00 PM,-5,-8,-4,-8,11,41,92,0.0,1017,-5,10,92,8
2012-12-04 00:00:00,1,-7,4.9,2.7,1,1,56,10:05 PM,11:48 AM,08:40 AM,03:59 PM,-6,-12,-5,-12,30,100,95,0.0,1000,-5,10,79,21
2012-12-04 12:00:00,1,-7,4.9,2.7,1,1,56,10:05 PM,11:48 AM,08:40 AM,03:59 PM,1,-2,1,-2,20,100,100,0.0,987,1,0,184,12
2012-12-05 00:00:00,-4,-7,0.0,4.7,1,1,49,11:19 PM,12:07 PM,08:41 AM,03:59 PM,-6,-11,-5,-11,21,83,93,0.0,1000,-6,10,232,14
2012-12-05 12:00:00,-4,-7,0.0,4.7,1,1,49,11:19 PM,12:07 PM,08:41 AM,03:59 PM,-5,-8,-5,-8,12,72,94,0.0,1010,-5,2,232,8
2012-12-06 00:00:00,-3,-7,0.1,2.7,1,1,42,No moonrise,12:25 PM,08:43 AM,03:58 PM,-7,-12,-7,-12,22,100,95,0.0,1013,-7,2,157,12
2012-12-06 12:00:00,-3,-7,0.1,2.7,1,1,42,No moonrise,12:25 PM,08:43 AM,03:58 PM,-3,-6,-3,-6,13,100,94,0.0,1015,-3,10,134,10
2012-12-07 00:00:00,-5,-8,1.8,2.7,1,1,35,12:34 AM,12:43 PM,08:44 AM,03:58 PM,-6,-10,-5,-10,19,72,96,0.0,1014,-6,2,92,12
2012-12-07 12:00:00,-5,-8,1.8,2.7,1,1,35,12:34 AM,12:43 PM,08:44 AM,03:58 PM,-6,-9,-5,-9,12,100,95,0.0,1013,-5,2,111,9
2012-12-08 00:00:00,-4,-6,1.9,2.7,1,1,27,01:53 AM,01:03 PM,08:46 AM,03:57 PM,-5,-8,-5,-8,9,100,97,0.0,1013,-6,0,87,7
2012-12-08 12:00:00,-4,-6,1.9,2.7,1,1,27,01:53 AM,01:03 PM,08:46 AM,03:57 PM,-4,-6,-3,-6,8,91,95,0.0,1017,-4,2,151,6
2012-12-09 00:00:00,-4,-11,0.1,4.7,1,1,20,03:15 AM,01:25 PM,08:47 AM,03:57 PM,-3,-3,-3,-3,4,100,98,0.0,1024,-4,0,239,3
2012-12-09 12:00:00,-4,-11,0.1,4.7,1,1,20,03:15 AM,01:25 PM,08:47 AM,03:57 PM,-6,-9,-6,-9,12,66,96,0.0,1029,-6,2,231,7
2012-12-10 00:00:00,-0,-7,0.3,2.7,1,1,13,04:39 AM,01:53 PM,08:48 AM,03:57 PM,-8,-10,-7,-10,8,100,92,0.0,1031,-7,10,95,5
2012-12-10 12:00:00,-0,-7,0.3,2.7,1,1,13,04:39 AM,01:53 PM,08:48 AM,03:57 PM,-5,-9,-4,-9,20,100,95,0.0,1027,-4,10,106,14
2012-12-11 00:00:00,-1,-11,0.2,4.7,1,1,5,06:04 AM,02:29 PM,08:49 AM,03:56 PM,-2,-5,-1,-5,23,100,94,0.0,1025,-1,10,127,15
2012-12-11 12:00:00,-1,-11,0.2,4.7,1,1,5,06:04 AM,02:29 PM,08:49 AM,03:56 PM,-3,-6,-2,-6,19,84,94,0.0,1028,-2,10,132,13
2012-12-12 00:00:00,-11,-13,0.0,6.7,1,1,0,07:25 AM,03:17 PM,08:50 AM,03:56 PM,-12,-17,-11,-17,17,33,94,0.0,1031,-12,2,125,10
2012-12-12 12:00:00,-11,-13,0.0,6.7,1,2,0,07:25 AM,03:17 PM,08:50 AM,03:56 PM,-12,-17,-10,-17,21,43,90,0.0,1032,-11,10,134,13
2012-12-13 00:00:00,-8,-10,0.0,7.1,1,1,0,08:34 AM,04:19 PM,08:51 AM,03:56 PM,-11,-17,-10,-17,27,81,91,0.0,1030,-10,10,121,18
2012-12-13 12:00:00,-8,-10,0.0,7.1,1,2,0,08:34 AM,04:19 PM,08:51 AM,03:56 PM,-10,-15,-8,-15,31,50,85,0.0,1033,-8,10,124,19
2012-12-14 00:00:00,-9,-14,0.0,6.7,1,1,2,09:30 AM,05:35 PM,08:52 AM,03:56 PM,-10,-16,-9,-16,24,100,91,0.0,1039,-9,10,119,16
2012-12-14 12:00:00,-9,-14,0.0,6.7,1,2,2,09:30 AM,05:35 PM,08:52 AM,03:56 PM,-13,-19,-12,-19,24,48,88,0.0,1045,-12,10,125,17
2012-12-15 00:00:00,-14,-16,0.0,2.6,1,1,9,10:12 AM,06:57 PM,08:53 AM,03:56 PM,-15,-22,-14,-22,21,87,96,0.0,1049,-15,10,129,14
2012-12-15 12:00:00,-14,-16,0.0,2.6,1,1,9,10:12 AM,06:57 PM,08:53 AM,03:56 PM,-15,-22,-14,-22,23,71,95,0.0,1050,-14,10,132,15
2012-12-16 00:00:00,-15,-18,0.0,7.0,1,1,16,10:43 AM,08:21 PM,08:54 AM,03:56 PM,-17,-24,-17,-24,19,59,96,0.0,1050,-17,2,150,12
2012-12-16 12:00:00,-15,-18,0.0,7.0,1,1,16,10:43 AM,08:21 PM,08:54 AM,03:56 PM,-15,-21,-15,-21,19,56,96,0.0,1048,-15,2,148,12
2012-12-17 00:00:00,-17,-20,0.0,6.7,1,1,23,11:08 AM,09:43 PM,08:55 AM,03:57 PM,-19,-25,-18,-25,17,81,97,0.0,1046,-19,0,132,9
2012-12-17 12:00:00,-17,-20,0.0,6.7,1,1,23,11:08 AM,09:43 PM,08:55 AM,03:57 PM,-17,-22,-17,-22,13,40,95,0.0,1041,-17,2,79,8
2012-12-18 00:00:00,-16,-21,0.1,2.6,1,1,31,11:29 AM,11:02 PM,08:56 AM,03:57 PM,-21,-28,-21,-28,17,100,96,0.0,1040,-21,2,115,10
2012-12-18 12:00:00,-16,-21,0.1,2.6,1,1,31,11:29 AM,11:02 PM,08:56 AM,03:57 PM,-17,-23,-16,-23,16,92,96,0.0,1043,-17,2,127,10
2012-12-19 00:00:00,-18,-20,0.0,4.7,1,1,38,11:47 AM,No moonset,08:57 AM,03:57 PM,-19,-25,-19,-25,16,100,98,0.0,1045,-19,0,127,9
2012-12-19 12:00:00,-18,-20,0.0,4.7,1,1,38,11:47 AM,No moonset,08:57 AM,03:57 PM,-19,-24,-18,-24,14,60,96,0.0,1046,-18,2,127,9
2012-12-20 00:00:00,-18,-22,0.0,4.7,1,1,45,12:04 PM,12:17 AM,08:57 AM,03:57 PM,-21,-29,-21,-29,20,99,98,0.0,1046,-22,0,135,10
2012-12-20 12:00:00,-18,-22,0.0,4.7,1,2,45,12:04 PM,12:17 AM,08:57 AM,03:57 PM,-19,-24,-18,-24,16,39,91,0.0,1042,-19,10,106,9
2012-12-21 00:00:00,-17,-20,0.0,2.6,1,1,52,12:22 PM,01:31 AM,08:58 AM,03:58 PM,-21,-25,-20,-25,10,82,92,0.0,1039,-20,10,100,6
2012-12-21 12:00:00,-17,-20,0.0,2.6,1,1,52,12:22 PM,01:31 AM,08:58 AM,03:58 PM,-18,-23,-17,-23,14,100,93,0.0,1037,-18,10,84,8
2012-12-22 00:00:00,-15,-22,0.0,2.6,1,1,60,12:41 PM,02:41 AM,08:58 AM,03:58 PM,-18,-24,-17,-24,17,64,93,0.0,1038,-18,10,87,10
2012-12-22 12:00:00,-15,-22,0.0,2.6,1,1,60,12:41 PM,02:41 AM,08:58 AM,03:58 PM,-17,-22,-15,-22,18,100,89,0.0,1038,-15,10,65,12
2012-12-23 00:00:00,-22,-25,0.0,7.0,1,1,67,01:04 PM,03:51 AM,08:59 AM,03:59 PM,-23,-32,-23,-32,24,82,97,0.0,1039,-23,10,80,13
2012-12-23 12:00:00,-22,-25,0.0,7.0,1,1,67,01:04 PM,03:51 AM,08:59 AM,03:59 PM,-21,-27,-21,-27,12,33,95,0.0,1040,-22,2,64,7
2012-12-24 00:00:00,-19,-26,0.0,6.7,1,1,74,01:31 PM,04:57 AM,08:59 AM,04:00 PM,-25,-31,-25,-31,14,46,97,0.0,1039,-26,0,120,7
2012-12-24 12:00:00,-19,-26,0.0,6.7,1,2,74,01:31 PM,04:57 AM,08:59 AM,04:00 PM,-21,-27,-20,-27,15,32,94,0.0,1034,-21,10,140,9
2012-12-25 00:00:00,-9,-19,0.3,2.8,1,1,82,02:04 PM,06:00 AM,08:59 AM,04:00 PM,-19,-28,-19,-28,26,100,96,0.0,1025,-19,10,155,16
2012-12-25 12:00:00,-9,-19,0.3,2.8,1,1,82,02:04 PM,06:00 AM,08:59 AM,04:00 PM,-13,-19,-12,-19,23,100,94,0.0,1018,-12,10,174,15
2012-12-26 00:00:00,-0,-6,1.4,2.8,1,1,89,02:44 PM,06:58 AM,08:59 AM,04:01 PM,-7,-12,-6,-12,24,100,94,0.0,1004,-6,10,187,17
2012-12-26 12:00:00,-0,-6,1.4,2.8,1,1,89,02:44 PM,06:58 AM,08:59 AM,04:01 PM,-2,-6,-2,-6,24,78,95,0.0,1002,-2,10,215,15
2012-12-27 00:00:00,0,-3,1.8,2.6,1,1,96,03:34 PM,07:48 AM,09:00 AM,04:02 PM,-4,-8,-3,-8,24,86,96,0.0,1010,-3,2,217,12
2012-12-27 12:00:00,0,-3,1.8,2.6,1,1,96,03:34 PM,07:48 AM,09:00 AM,04:02 PM,-0,-2,0,-2,9,100,97,0.0,1004,-0,0,202,6
2012-12-28 00:00:00,1,-2,0.7,2.6,1,1,100,04:31 PM,08:30 AM,09:00 AM,04:03 PM,-2,-5,-2,-5,16,68,96,0.0,1006,-2,2,217,9
2012-12-28 12:00:00,1,-2,0.7,2.6,1,1,100,04:31 PM,08:30 AM,09:00 AM,04:03 PM,0,-3,1,-3,22,100,96,0.0,1005,1,10,206,15
2012-12-29 00:00:00,-3,-7,0.8,2.6,1,1,89,05:36 PM,09:04 AM,09:00 AM,04:04 PM,-4,-9,-3,-9,26,87,93,0.0,1009,-4,10,231,17
2012-12-29 12:00:00,-3,-7,0.8,2.6,1,1,89,05:36 PM,09:04 AM,09:00 AM,04:04 PM,-4,-9,-3,-9,23,100,91,0.0,1011,-3,10,279,16
2012-12-30 00:00:00,-6,-9,0.1,2.6,1,1,82,06:44 PM,09:32 AM,09:00 AM,04:05 PM,-7,-12,-6,-12,22,100,95,0.0,1017,-6,10,301,15
2012-12-30 12:00:00,-6,-9,0.1,2.6,1,1,82,06:44 PM,09:32 AM,09:00 AM,04:05 PM,-7,-10,-6,-10,13,68,94,0.0,1020,-7,2,305,9
2012-12-31 00:00:00,-4,-9,0.9,2.8,1,1,78,07:55 PM,09:55 AM,08:59 AM,04:06 PM,-7,-11,-7,-11,13,100,99,0.0,1020,-7,0,182,8
2012-12-31 12:00:00,-4,-9,0.9,2.8,1,1,78,07:55 PM,09:55 AM,08:59 AM,04:06 PM,-8,-12,-7,-12,13,100,95,0.0,1013,-7,2,177,10
2013-01-01 00:00:00,-1,-7,0.4,2.8,1,1,68,09:08 PM,10:15 AM,08:59 AM,04:07 PM,-4,-7,-3,-7,17,90,96,0.0,1013,-3,2,276,10
2013-01-01 12:00:00,-1,-7,0.4,2.8,1,1,68,09:08 PM,10:15 AM,08:59 AM,04:07 PM,-3,-6,-2,-6,14,100,97,0.0,1014,-3,0,172,9
2013-01-02 00:00:00,0,-7,0.0,6.7,1,1,60,10:21 PM,10:33 AM,08:59 AM,04:09 PM,-0,-4,0,-4,23,93,97,0.7,1013,0,1,195,15
2013-01-02 12:00:00,0,-7,0.0,6.7,1,1,60,10:21 PM,10:33 AM,08:59 AM,04:09 PM,-3,-6,-2,-6,17,46,95,0.0,1013,-2,2,212,10
2013-01-03 00:00:00,-2,-4,0.8,2.8,1,1,53,11:37 PM,10:51 AM,08:59 AM,04:10 PM,-4,-9,-4,-9,20,100,97,0.0,1015,-4,10,236,13
2013-01-03 12:00:00,-2,-4,0.8,2.8,1,1,53,11:37 PM,10:51 AM,08:59 AM,04:10 PM,-2,-5,-2,-5,13,100,96,0.0,1011,-2,2,250,10
2013-01-04 00:00:00,-0,-4,0.5,2.8,1,1,46,No moonrise,11:09 AM,08:58 AM,04:11 PM,-1,-4,-1,-4,15,100,98,0.0,1006,-1,0,245,10
2013-01-04 12:00:00,-0,-4,0.5,2.8,1,1,46,No moonrise,11:09 AM,08:58 AM,04:11 PM,0,-1,0,-1,7,100,98,0.0,1007,-0,0,270,5
2013-01-05 00:00:00,-2,-5,0.4,2.8,1,1,38,12:55 AM,11:30 AM,08:58 AM,04:12 PM,-1,-1,-1,-1,3,100,99,0.0,1007,-2,0,354,2
2013-01-05 12:00:00,-2,-5,0.4,2.8,1,1,38,12:55 AM,11:30 AM,08:58 AM,04:12 PM,-3,-5,-2,-5,10,100,96,0.0,1007,-2,2,9,7
2013-01-06 00:00:00,-5,-8,0.8,2.8,1,1,31,02:15 AM,11:53 AM,08:57 AM,04:14 PM,-5,-9,-5,-9,13,100,98,0.0,1008,-5,0,23,8
2013-01-06 12:00:00,-5,-8,0.8,2.8,1,1,31,02:15 AM,11:53 AM,08:57 AM,04:14 PM,-6,-10,-5,-10,17,100,96,0.0,1009,-5,2,11,12
2013-01-07 00:00:00,-4,-8,0.3,2.8,1,1,24,03:37 AM,12:24 PM,08:56 AM,04:15 PM,-7,-12,-7,-12,20,100,96,0.0,1014,-7,10,6,14
2013-01-07 12:00:00,-4,-8,0.3,2.8,1,1,24,03:37 AM,12:24 PM,08:56 AM,04:15 PM,-5,-9,-4,-9,19,100,95,0.0,1018,-4,10,357,13
2013-01-08 00:00:00,-7,-12,0.1,2.9,1,1,17,04:57 AM,01:04 PM,08:56 AM,04:17 PM,-7,-12,-7,-12,16,100,98,0.0,1023,-7,0,344,11
2013-01-08 12:00:00,-7,-12,0.1,2.9,1,1,17,04:57 AM,01:04 PM,08:56 AM,04:17 PM,-8,-10,-7,-10,8,86,95,0.0,1024,-8,2,350,6
2013-01-09 00:00:00,-10,-15,0.1,2.9,1,1,9,06:11 AM,01:57 PM,08:55 AM,04:19 PM,-10,-12,-9,-12,7,100,98,0.0,1023,-10,0,359,5
2013-01-09 12:00:00,-10,-15,0.1,2.9,1,1,9,06:11 AM,01:57 PM,08:55 AM,04:19 PM,-11,-14,-10,-14,9,100,93,0.0,1020,-10,10,275,6
2013-01-10 00:00:00,-11,-14,0.5,2.9,1,1,2,07:14 AM,03:04 PM,08:54 AM,04:20 PM,-14,-20,-14,-20,19,100,97,0.0,1015,-14,2,207,12
2013-01-10 12:00:00,-11,-14,0.5,2.9,1,1,2,07:14 AM,03:04 PM,08:54 AM,04:20 PM,-12,-16,-11,-16,14,100,93,0.0,1012,-11,10,177,11
2013-01-11 00:00:00,-12,-16,0.1,2.9,1,1,0,08:03 AM,04:23 PM,08:53 AM,04:22 PM,-14,-19,-14,-19,12,100,98,0.0,1011,-14,0,135,8
2013-01-11 12:00:00,-12,-16,0.1,2.9,1,1,0,08:03 AM,04:23 PM,08:53 AM,04:22 PM,-14,-19,-13,-19,14,100,95,0.0,1013,-13,2,96,10
2013-01-12 00:00:00,-12,-18,0.1,2.9,1,1,0,08:40 AM,05:48 PM,08:52 AM,04:24 PM,-13,-18,-12,-18,16,100,96,0.0,1018,-13,2,82,10
2013-01-12 12:00:00,-12,-18,0.1,2.9,1,1,0,08:40 AM,05:48 PM,08:52 AM,04:24 PM,-12,-14,-12,-14,6,76,96,0.0,1021,-12,2,56,4
2013-01-13 00:00:00,-11,-15,0.1,2.9,1,1,5,09:09 AM,07:13 PM,08:51 AM,04:25 PM,-15,-20,-15,-20,15,96,97,0.0,1021,-15,2,294,8
2013-01-13 12:00:00,-11,-15,0.1,2.9,1,1,5,09:09 AM,07:13 PM,08:51 AM,04:25 PM,-11,-17,-11,-17,17,100,96,0.0,1019,-11,2,300,12
2013-01-14 00:00:00,-7,-11,0.2,2.9,1,1,12,09:32 AM,08:35 PM,08:50 AM,04:27 PM,-11,-16,-11,-16,14,100,97,0.0,1021,-11,2,304,10
2013-01-14 12:00:00,-7,-11,0.2,2.9,1,1,12,09:32 AM,08:35 PM,08:50 AM,04:27 PM,-8,-13,-7,-13,22,71,95,0.0,1023,-7,10,284,15
2013-01-15 00:00:00,-8,-12,0.1,2.9,1,1,20,09:52 AM,09:55 PM,08:49 AM,04:29 PM,-8,-14,-8,-14,22,100,95,0.0,1022,-8,10,271,14
2013-01-15 12:00:00,-8,-12,0.1,2.9,1,1,20,09:52 AM,09:55 PM,08:49 AM,04:29 PM,-8,-12,-7,-12,13,100,94,0.0,1022,-8,2,268,9
2013-01-16 00:00:00,-8,-9,2.0,2.9,1,1,27,10:10 AM,11:11 PM,08:48 AM,04:31 PM,-9,-13,-9,-13,12,100,98,0.0,1020,-9,0,155,9
2013-01-16 12:00:00,-8,-9,2.0,2.9,1,1,27,10:10 AM,11:11 PM,08:48 AM,04:31 PM,-8,-9,-7,-9,6,100,95,0.0,1016,-8,2,99,4
2013-01-17 00:00:00,-8,-11,3.5,2.9,1,1,34,10:28 AM,No moonset,08:47 AM,04:33 PM,-9,-14,-9,-14,15,100,96,0.0,1016,-9,2,78,11
2013-01-17 12:00:00,-8,-11,3.5,2.9,1,1,34,10:28 AM,No moonset,08:47 AM,04:33 PM,-9,-16,-9,-16,27,100,94,0.0,1014,-9,10,68,19
2013-01-18 00:00:00,-12,-13,1.9,3.0,1,1,41,10:47 AM,12:25 AM,08:46 AM,04:35 PM,-13,-20,-12,-20,24,100,94,0.0,1014,-13,10,76,18
2013-01-18 12:00:00,-12,-13,1.9,3.0,1,1,41,10:47 AM,12:25 AM,08:46 AM,04:35 PM,-13,-18,-12,-18,14,100,94,0.0,1013,-12,2,67,11
2013-01-19 00:00:00,-11,-17,0.0,3.0,1,1,49,11:09 AM,01:36 AM,08:44 AM,04:37 PM,-13,-16,-13,-16,5,100,97,0.0,1012,-14,2,52,4
2013-01-19 12:00:00,-11,-17,0.0,3.0,1,1,49,11:09 AM,01:36 AM,08:44 AM,04:37 PM,-11,-13,-10,-13,6,95,91,0.0,1011,-11,10,277,5
2013-01-20 00:00:00,-11,-17,0.5,3.0,1,1,56,11:34 AM,02:45 AM,08:43 AM,04:39 PM,-17,-19,-17,-19,8,81,98,0.0,1008,-17,0,112,4
2013-01-20 12:00:00,-11,-17,0.5,3.0,1,1,56,11:34 AM,02:45 AM,08:43 AM,04:39 PM,-13,-17,-12,-17,11,76,93,0.0,1005,-12,10,86,8
2013-01-21 00:00:00,-11,-17,1.6,3.0,1,1,63,12:05 PM,03:50 AM,08:41 AM,04:41 PM,-12,-15,-11,-15,10,100,95,0.0,1000,-11,2,59,7
2013-01-21 12:00:00,-11,-17,1.6,3.0,1,1,63,12:05 PM,03:50 AM,08:41 AM,04:41 PM,-13,-19,-12,-19,19,100,91,0.0,1004,-12,10,322,14
2013-01-22 00:00:00,-13,-19,0.0,6.8,1,1,70,12:42 PM,04:49 AM,08:40 AM,04:43 PM,-17,-24,-17,-24,18,95,98,0.0,1011,-17,0,324,10
2013-01-22 12:00:00,-13,-19,0.0,6.8,1,2,70,12:42 PM,04:49 AM,08:40 AM,04:43 PM,-14,-19,-13,-19,17,46,94,0.0,1011,-13,10,262,11
2013-01-23 00:00:00,-12,-19,0.0,3.0,1,1,78,01:28 PM,05:42 AM,08:39 AM,04:45 PM,-15,-19,-14,-19,16,93,96,0.0,1010,-15,2,265,8
2013-01-23 12:00:00,-12,-19,0.0,3.0,1,1,78,01:28 PM,05:42 AM,08:39 AM,04:45 PM,-13,-17,-12,-17,12,76,93,0.0,1009,-12,10,306,9
2013-01-24 00:00:00,-9,-16,0.0,3.0,1,1,85,02:22 PM,06:27 AM,08:37 AM,04:47 PM,-15,-15,-15,-15,5,100,100,0.0,1010,-16,0,275,2
2013-01-24 12:00:00,-9,-16,0.0,3.0,1,1,85,02:22 PM,06:27 AM,08:37 AM,04:47 PM,-10,-12,-9,-12,7,99,92,0.0,1008,-9,10,267,5
2013-01-25 00:00:00,-11,-15,0.0,4.9,1,1,92,03:25 PM,07:05 AM,08:35 AM,04:49 PM,-13,-17,-12,-17,16,100,97,0.0,1010,-13,2,276,9
2013-01-25 12:00:00,-11,-15,0.0,4.9,1,1,92,03:25 PM,07:05 AM,08:35 AM,04:49 PM,-13,-17,-12,-17,14,57,95,0.0,1017,-12,2,265,9
2013-01-26 00:00:00,-11,-17,0.0,8.2,1,1,100,04:31 PM,07:36 AM,08:34 AM,04:51 PM,-17,-23,-17,-23,16,80,96,0.0,1023,-17,2,263,9
2013-01-26 12:00:00,-11,-17,0.0,8.2,1,2,100,04:31 PM,07:36 AM,08:34 AM,04:51 PM,-11,-15,-10,-15,15,31,92,0.0,1025,-11,10,253,10
2013-01-27 00:00:00,-12,-17,0.0,8.2,2,1,100,05:43 PM,08:01 AM,08:32 AM,04:53 PM,-17,-24,-16,-24,23,12,92,0.0,1027,-17,10,242,12
2013-01-27 12:00:00,-12,-17,0.0,8.2,2,2,100,05:43 PM,08:01 AM,08:32 AM,04:53 PM,-12,-16,-11,-16,12,6,90,0.0,1028,-12,10,229,9
2013-01-28 00:00:00,-9,-17,0.2,3.1,2,1,86,06:56 PM,08:22 AM,08:30 AM,04:55 PM,-17,-22,-16,-22,22,22,88,0.0,1026,-16,10,163,11
2013-01-28 12:00:00,-9,-17,0.2,3.1,2,1,86,06:56 PM,08:22 AM,08:30 AM,04:55 PM,-11,-16,-10,-16,14,100,94,0.0,1022,-11,10,183,11
2013-01-29 00:00:00,-6,-9,0.3,3.1,1,1,79,08:10 PM,08:41 AM,08:29 AM,04:57 PM,-9,-12,-8,-12,8,100,97,0.0,1022,-9,2,193,6
2013-01-29 12:00:00,-6,-9,0.3,3.1,1,1,79,08:10 PM,08:41 AM,08:29 AM,04:57 PM,-7,-10,-6,-10,11,100,93,0.0,1018,-6,10,188,9
2013-01-30 00:00:00,-4,-8,0.3,3.1,1,1,71,09:26 PM,09:00 AM,08:27 AM,04:59 PM,-7,-8,-7,-8,6,100,98,0.0,1017,-7,0,188,4
2013-01-30 12:00:00,-4,-8,0.3,3.1,1,1,71,09:26 PM,09:00 AM,08:27 AM,04:59 PM,-4,-6,-3,-6,8,100,94,0.0,1016,-4,2,175,6
2013-01-31 00:00:00,-2,-5,0.7,3.3,1,1,68,10:43 PM,09:18 AM,08:25 AM,05:02 PM,-5,-9,-5,-9,17,100,96,0.0,1011,-5,2,159,12
2013-01-31 12:00:00,-2,-5,0.7,3.3,1,1,68,10:43 PM,09:18 AM,08:25 AM,05:02 PM,-3,-7,-2,-7,23,96,92,0.0,1003,-2,10,165,16
2013-02-01 00:00:00,-1,-4,1.7,3.3,1,1,51,No moonrise,09:38 AM,08:23 AM,05:04 PM,-5,-10,-4,-10,29,100,96,1.0,999,-4,2,156,19
2013-02-01 12:00:00,-1,-4,1.7,3.3,1,1,51,No moonrise,09:38 AM,08:23 AM,05:04 PM,-3,-7,-2,-7,23,100,95,0.0,997,-2,10,161,17
2013-02-02 00:00:00,0,-3,0.2,3.3,1,1,44,12:02 AM,10:00 AM,08:21 AM,05:06 PM,-3,-5,-2,-5,16,78,98,0.0,999,-3,0,194,8
2013-02-02 12:00:00,0,-3,0.2,3.3,1,1,44,12:02 AM,10:00 AM,08:21 AM,05:06 PM,1,-1,1,-1,9,100,99,0.0,1005,0,0,187,6
2013-02-03 00:00:00,0,-1,2.6,3.3,1,1,36,01:21 AM,10:27 AM,08:19 AM,05:08 PM,-1,-4,-0,-4,18,96,97,0.0,1010,-1,0,163,11
2013-02-03 12:00:00,0,-1,2.6,3.3,1,1,36,01:21 AM,10:27 AM,08:19 AM,05:08 PM,-0,-4,0,-4,24,100,95,0.0,1003,0,10,142,17
2013-02-04 00:00:00,-1,-5,3.9,3.3,1,1,29,02:40 AM,11:02 AM,08:17 AM,05:10 PM,-1,-3,-0,-3,11,100,98,0.0,1001,-1,0,214,7
2013-02-04 12:00:00,-1,-5,3.9,3.3,1,1,29,02:40 AM,11:02 AM,08:17 AM,05:10 PM,-2,-8,-2,-8,28,100,97,0.0,994,-2,10,342,19
2013-02-05 00:00:00,-2,-8,0.0,3.4,1,1,21,03:54 AM,11:48 AM,08:15 AM,05:13 PM,-6,-11,-6,-11,21,100,95,0.0,1001,-6,10,268,14
2013-02-05 12:00:00,-2,-8,0.0,3.4,1,1,21,03:54 AM,11:48 AM,08:15 AM,05:13 PM,-4,-7,-3,-7,13,100,95,0.0,1003,-3,2,185,10
2013-02-06 00:00:00,0,-3,0.2,3.4,1,1,14,04:59 AM,12:46 PM,08:13 AM,05:15 PM,-3,-7,-2,-7,22,83,95,0.0,1006,-3,10,229,13
2013-02-06 12:00:00,0,-3,0.2,3.4,1,1,14,04:59 AM,12:46 PM,08:13 AM,05:15 PM,0,-3,1,-3,15,98,97,0.0,1010,0,2,148,11
2013-02-07 00:00:00,-1,-3,0.3,3.4,1,1,6,05:53 AM,01:57 PM,08:11 AM,05:17 PM,-2,-5,-1,-5,17,85,96,0.0,1014,-2,2,144,11
2013-02-07 12:00:00,-1,-3,0.3,3.4,1,1,6,05:53 AM,01:57 PM,08:11 AM,05:17 PM,-2,-4,-1,-4,15,72,92,0.0,1017,-1,10,142,11
2013-02-08 00:00:00,-1,-3,0.8,3.4,1,1,0,06:34 AM,03:17 PM,08:09 AM,05:19 PM,-3,-5,-3,-5,10,100,97,0.0,1018,-3,2,122,7
2013-02-08 12:00:00,-1,-3,0.8,3.4,1,1,0,06:34 AM,03:17 PM,08:09 AM,05:19 PM,-2,-5,-1,-5,21,100,95,0.0,1020,-1,10,132,15
2013-02-09 00:00:00,0,-2,0.1,3.4,1,1,0,07:07 AM,04:41 PM,08:07 AM,05:21 PM,-3,-7,-2,-7,26,100,93,0.0,1022,-2,10,150,18
2013-02-09 12:00:00,0,-2,0.1,3.4,1,1,0,07:07 AM,04:41 PM,08:07 AM,05:21 PM,0,-4,0,-4,20,100,99,0.0,1022,0,10,127,14
2013-02-10 00:00:00,1,-3,0.8,3.4,1,1,0,07:33 AM,06:04 PM,08:05 AM,05:23 PM,-3,-7,-2,-7,20,100,96,0.0,1018,-2,10,128,13
2013-02-10 12:00:00,1,-3,0.8,3.4,1,1,0,07:33 AM,06:04 PM,08:05 AM,05:23 PM,1,-3,1,-3,25,87,99,0.0,1018,1,10,150,15
2013-02-11 00:00:00,1,-2,0.2,3.5,1,1,1,07:55 AM,07:27 PM,08:03 AM,05:26 PM,-1,-5,-1,-5,20,95,98,0.0,1023,-2,0,177,11
2013-02-11 12:00:00,1,-2,0.2,3.5,1,1,1,07:55 AM,07:27 PM,08:03 AM,05:26 PM,1,-1,1,-1,10,100,100,0.0,1025,1,0,89,7
2013-02-12 00:00:00,-0,-3,0.2,3.5,1,1,9,08:14 AM,08:45 PM,08:01 AM,05:28 PM,-2,-4,-1,-4,13,81,97,0.0,1026,-2,2,109,8
